ts_gmt,load_forecast_dam_mw,load_actual_mw,wind_forecast_dam_mw,wind_forecast_rtpd_mw,wind_actual_mw,solar_forecast_dam_mw,solar_forecast_rtpd_mw,solar_actual_mw,scale_factor
2024-07-24T02:30:00.0,4058.2835,4137.2714,179.4832,151.2710,143.2522,100.0259,76.8816,73.6579,0.09503104197951454
2024-07-24T02:35:00.0,4047.5400,4127.3407,180.6543,148.8699,142.5778,91.7120,56.6064,67.0754,0.09503104197951454
2024-07-24T02:40:00.0,4036.7964,4117.4100,181.8254,147.9327,141.9033,83.3981,39.8442,60.4929,0.09503104197951454
2024-07-24T02:45:00.0,4026.0528,4107.4792,182.9965,149.1912,141.2289,75.0843,28.3514,53.9103,0.09503104197951454
2024-07-24T02:50:00.0,4015.3092,4097.5485,184.1676,150.4497,140.5544,66.7704,16.8587,47.3278,0.09503104197951454
2024-07-24T02:55:00.0,4004.5657,4087.6177,185.3387,151.2268,139.8800,58.4565,8.7427,40.7453,0.09503104197951454
2024-07-24T03:00:00.0,3993.8221,4077.6870,186.5098,151.2816,139.2055,50.1427,5.6919,34.1627,0.09503104197951454
2024-07-24T03:05:00.0,3983.0785,4067.7562,187.6809,151.3364,138.5311,41.8288,2.6411,27.5802,0.09503104197951454
2024-07-24T03:10:00.0,3972.3349,4057.8255,188.8520,152.8919,137.8567,33.5149,0.7029,20.9977,0.09503104197951454
2024-07-24T03:15:00.0,3961.5914,4047.8947,190.0231,156.6985,137.1822,25.2010,0.4337,14.4151,0.09503104197951454
2024-07-24T03:20:00.0,3950.8478,4037.9640,191.1942,160.5051,136.5078,16.8872,0.1644,7.8326,0.09503104197951454
2024-07-24T03:25:00.0,3940.1042,4028.0333,192.3653,161.7746,135.8333,8.5733,0.0025,1.2500,0.09503104197951454
2024-07-24T03:30:00.0,3929.3606,4018.1025,193.5364,159.2382,135.1589,0.2594,0.0015,0.0000,0.09503104197951454
2024-07-24T03:35:00.0,3915.4349,4005.6139,194.9334,156.7018,133.4853,0.2379,0.0006,0.0000,0.09503104197951454
2024-07-24T03:40:00.0,3901.5092,3993.1252,196.3303,155.0694,131.8117,0.2164,0.0000,0.0000,0.09503104197951454
2024-07-24T03:45:00.0,3887.5836,3980.6365,197.7273,154.7928,130.1381,0.1948,0.0000,0.0000,0.09503104197951454
2024-07-24T03:50:00.0,3873.6579,3968.1479,199.1242,154.5163,128.4645,0.1733,0.0000,0.0000,0.09503104197951454
2024-07-24T03:55:00.0,3859.7322,3955.6592,200.5212,153.9221,126.7909,0.1517,0.0000,0.0000,0.09503104197951454
2024-07-24T04:00:00.0,3845.8065,3943.1705,201.9182,152.8514,125.1173,0.1302,0.0000,0.0000,0.09503104197951454
2024-07-24T04:05:00.0,3831.8808,3930.6819,203.3151,151.7807,123.4437,0.1087,0.0000,0.0000,0.09503104197951454
2024-07-24T04:10:00.0,3817.9551,3918.1932,204.7121,152.1047,121.7701,0.0871,0.0000,0.0000,0.09503104197951454
2024-07-24T04:15:00.0,3804.0294,3905.7046,206.1090,154.5207,120.0965,0.0656,0.0000,0.0000,0.09503104197951454
2024-07-24T04:20:00.0,3790.1037,3893.2159,207.5060,156.9367,118.4229,0.0440,0.0000,0.0000,0.09503104197951454
2024-07-24T04:25:00.0,3776.1780,3880.7272,208.9029,158.1514,116.7493,0.0225,0.0000,0.0000,0.09503104197951454
2024-07-24T04:30:00.0,3762.2523,3868.2386,210.2999,157.5641,115.0757,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T04:35:00.0,3737.7773,3845.2886,211.4941,156.9768,114.7834,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T04:40:00.0,3713.3023,3822.3386,212.6883,156.5530,114.4911,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T04:45:00.0,3688.8273,3799.3886,213.8826,156.3743,114.1987,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T04:50:00.0,3664.3523,3776.4386,215.0768,156.1957,113.9064,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T04:55:00.0,3639.8773,3753.4886,216.2710,153.9204,113.6141,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:00:00.0,3615.4023,3730.5386,217.4652,148.5001,113.3217,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:05:00.0,3590.9273,3707.5886,218.6595,143.0799,113.0294,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:10:00.0,3566.4523,3684.6386,219.8537,139.7294,112.7371,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:15:00.0,3541.9773,3661.6886,221.0479,139.4836,112.4447,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:20:00.0,3517.5023,3638.7386,222.2421,139.2378,112.1524,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:25:00.0,3493.0273,3615.7886,223.4364,137.9935,111.8601,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:30:00.0,3468.5523,3592.8386,224.6306,135.2515,111.5677,0.0010,0.0000,0.0000,0.09503104197951454
2024-07-24T05:35:00.0,3444.7652,3569.3501,224.9403,132.5096,114.1534,0.0009,0.0000,0.0000,0.09503104197951454
2024-07-24T05:40:00.0,3420.9781,3545.8616,225.2500,130.7519,116.7390,0.0008,0.0000,0.0000,0.09503104197951454
2024-07-24T05:45:00.0,3397.1911,3522.3731,225.5597,130.4706,119.3247,0.0007,0.0000,0.0000,0.09503104197951454
2024-07-24T05:50:00.0,3373.4040,3498.8846,225.8695,130.1893,121.9103,0.0006,0.0000,0.0000,0.09503104197951454
2024-07-24T05:55:00.0,3349.6169,3475.3961,226.1792,130.0196,124.4959,0.0006,0.0000,0.0000,0.09503104197951454
2024-07-24T06:00:00.0,3325.8299,3451.9076,226.4889,130.0174,127.0816,0.0005,0.0000,0.0000,0.09503104197951454
2024-07-24T06:05:00.0,3302.0428,3428.4191,226.7986,130.0152,129.6672,0.0004,0.0000,0.0000,0.09503104197951454
2024-07-24T06:10:00.0,3278.2558,3404.9306,227.1084,130.3413,132.2528,0.0003,0.0000,0.0000,0.09503104197951454
2024-07-24T06:15:00.0,3254.4687,3381.4421,227.4181,131.1598,134.8385,0.0002,0.0000,0.0000,0.09503104197951454
2024-07-24T06:20:00.0,3230.6816,3357.9535,227.7278,131.9784,137.4241,0.0002,0.0000,0.0000,0.09503104197951454
2024-07-24T06:25:00.0,3206.8946,3334.4650,228.0375,133.3554,140.0097,0.0001,0.0000,0.0000,0.09503104197951454
2024-07-24T06:30:00.0,3183.1075,3310.9765,228.3472,135.5703,142.5954,0.0000,0.0000,0.0000,0.09503104197951454
2024-07-24T06:35:00.0,3183.1075,3310.9765,228.3472,137.7851,142.5954,0.0000,0.0000,0.0000,0.09503104197951454
2024-07-24T06:40:00.0,3183.1075,3310.9765,228.3472,140.2825,142.5954,0.0000,0.0000,0.0000,0.09503104197951454
2024-07-24T06:45:00.0,3183.1075,3310.9765,228.3472,143.2038,142.5954,0.0000,0.0000,0.0000,0.09503104197951454
2024-07-24T06:50:00.0,3183.1075,3310.9765,228.3472,146.1251,142.5954,0.0000,0.0000,0.0000,0.09503104197951454
2024-07-24T06:55:00.0,3183.1075,3310.9765,228.3472,147.8778,142.5954,0.0000,0.0000,0.0000,0.09503104197951454
